rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
611,0,Underworld,1927,http://www.icheckmovies.com/movies/underworld/,1025,69,5,9,206,,http://www.imdb.com/title/tt0018526/,"2015-12-24 15:13:02",no,no,no,no
612,0,"The Last Command",1928,http://www.icheckmovies.com/movies/the+last+command/,970,129,7,8,225,,http://www.imdb.com/title/tt0019071/,no,no,no,no,no
613,0,"The Docks of New York",1928,http://www.icheckmovies.com/movies/the+docks+of+new+york/,1701,140,12,8,242,,http://www.imdb.com/title/tt0018839/,"2015-10-12 23:55:52",no,no,no,no
614,0,"Louie Bluie",1985,http://www.icheckmovies.com/movies/louie+bluie/,282,14,1,1,39,,http://www.imdb.com/title/tt0089507/,no,no,no,no,no
615,0,Crumb,1994,http://www.icheckmovies.com/movies/crumb/,4785,501,27,11,311,,http://www.imdb.com/title/tt0109508/,no,no,no,no,no
616,0,"L'enfance nue",1968,http://www.icheckmovies.com/movies/lenfance+nue/,683,43,4,6,157,"Naked Childhood",http://www.imdb.com/title/tt0065695/,no,no,no,no,no
617,0,"Merry Christmas Mr. Lawrence",1983,http://www.icheckmovies.com/movies/merry+christmas+mr.+lawrence/,1961,152,16,6,211,,http://www.imdb.com/title/tt0085933/,no,no,no,no,no
618,0,"The Thin Red Line",1998,http://www.icheckmovies.com/movies/the+thin+red+line/,22076,1573,216,13,672,,http://www.imdb.com/title/tt0120863/,"2010-01-30 15:23:28",no,no,no,no
619,0,Ansiktet,1958,http://www.icheckmovies.com/movies/ansiktet/,1584,117,3,3,195,"The Magician",http://www.imdb.com/title/tt0051365/,no,no,no,no,no
620,0,"Paths of Glory",1957,http://www.icheckmovies.com/movies/paths+of+glory/,18082,2343,77,25,855,,http://www.imdb.com/title/tt0050825/,"2010-01-30 15:23:27",no,no,no,no
621,0,Hausu,1977,http://www.icheckmovies.com/movies/hausu/,4017,541,61,6,383,House,http://www.imdb.com/title/tt0076162/,no,no,no,no,no
622,0,"The Darjeeling Limited",2007,http://www.icheckmovies.com/movies/the+darjeeling+limited/,21100,1868,186,2,296,,http://www.imdb.com/title/tt0838221/,"2012-10-26 03:00:32",no,no,no,no
623,0,"The Night of the Hunter",1955,http://www.icheckmovies.com/movies/the+night+of+the+hunter/,14059,1893,124,30,987,,http://www.imdb.com/title/tt0048424/,"2010-01-30 15:23:28",no,no,no,no
624,0,Antichrist,2009,http://www.icheckmovies.com/movies/antichrist/,12513,872,356,8,438,,http://www.imdb.com/title/tt0870984/,no,no,no,no,no
625,0,"Modern Times",1936,http://www.icheckmovies.com/movies/modern+times/,29219,2624,81,30,916,,http://www.imdb.com/title/tt0027977/,"2010-01-30 15:23:27",no,no,no,no
626,0,Head,1968,http://www.icheckmovies.com/movies/head/,1037,62,20,4,137,,http://www.imdb.com/title/tt0063049/,no,no,no,no,no
627,0,"Easy Rider",1969,http://www.icheckmovies.com/movies/easy+rider/,18410,1084,193,18,599,,http://www.imdb.com/title/tt0064276/,"2010-09-26 04:21:02",no,no,no,no
628,0,"Five Easy Pieces",1970,http://www.icheckmovies.com/movies/five+easy+pieces/,6009,437,46,14,443,,http://www.imdb.com/title/tt0065724/,"2018-07-12 14:51:35",no,no,no,no
629,0,"Drive, He Said",1971,http://www.icheckmovies.com/movies/drive+he+said/,358,7,9,2,64,,http://www.imdb.com/title/tt0068509/,no,no,no,no,no
630,0,"A Safe Place",1971,http://www.icheckmovies.com/movies/a+safe+place/,273,6,12,1,55,,http://www.imdb.com/title/tt0067699/,no,no,no,no,no
631,0,"The Last Picture Show",1971,http://www.icheckmovies.com/movies/the+last+picture+show/,8086,779,45,19,627,,http://www.imdb.com/title/tt0067328/,no,no,no,no,no
632,0,"The King of Marvin Gardens",1972,http://www.icheckmovies.com/movies/the+king+of+marvin+gardens/,857,29,6,3,94,,http://www.imdb.com/title/tt0068805/,no,no,no,no,no
633,0,Cronos,1993,http://www.icheckmovies.com/movies/cronos/,4466,178,46,6,233,,http://www.imdb.com/title/tt0104029/,no,no,no,no,no
634,0,"Broadcast News",1987,http://www.icheckmovies.com/movies/broadcast+news/,5154,256,36,9,288,,http://www.imdb.com/title/tt0092699/,no,no,no,no,no
635,0,"Fish Tank",2009,http://www.icheckmovies.com/movies/fish+tank/,7524,583,62,6,326,,http://www.imdb.com/title/tt1232776/,no,no,no,no,no
636,0,"Aruitemo aruitemo",2008,http://www.icheckmovies.com/movies/aruitemo+aruitemo/,1703,268,9,3,258,"Still Walking",http://www.imdb.com/title/tt1087578/,no,no,no,no,no
637,0,"Sweet Smell of Success",1957,http://www.icheckmovies.com/movies/sweet+smell+of+success/,5967,777,34,19,584,,http://www.imdb.com/title/tt0051036/,"2010-01-30 15:23:28",no,no,no,no
638,0,Senso,1954,http://www.icheckmovies.com/movies/senso/,1584,88,21,12,278,,http://www.imdb.com/title/tt0047469/,no,no,no,no,no
639,0,"The Times of Harvey Milk",1984,http://www.icheckmovies.com/movies/the+times+of+harvey+milk/,2219,139,7,7,196,,http://www.imdb.com/title/tt0088275/,no,no,no,no,no
640,0,Topsy-Turvy,1999,http://www.icheckmovies.com/movies/topsy-turvy/,1846,121,21,7,227,,http://www.imdb.com/title/tt0151568/,no,no,no,no,no
641,0,"The Mikado",1939,http://www.icheckmovies.com/movies/the+mikado/,233,7,3,1,53,,http://www.imdb.com/title/tt0031650/,no,no,no,no,no
642,0,"White Material",2009,http://www.icheckmovies.com/movies/white+material/,1323,70,15,7,158,,http://www.imdb.com/title/tt1135952/,no,no,no,no,no
643,0,Kes,1969,http://www.icheckmovies.com/movies/kes/,4416,434,28,11,421,,http://www.imdb.com/title/tt0064541/,no,no,no,no,no
644,0,"Blow Out",1981,http://www.icheckmovies.com/movies/blow+out/,6072,532,35,5,340,,http://www.imdb.com/title/tt0082085/,"2012-07-27 13:07:41",no,no,no,no
645,0,"Something Wild",1986,http://www.icheckmovies.com/movies/something+wild/,1983,106,12,4,180,,http://www.imdb.com/title/tt0091983/,no,no,no,no,no
646,0,"Kawaita hana",1964,http://www.icheckmovies.com/movies/kawaita+hana/,969,118,2,6,224,"Pale Flower",http://www.imdb.com/title/tt0056327/,"2017-07-02 02:49:17",no,no,no,no
647,0,"The Great Dictator",1940,http://www.icheckmovies.com/movies/the+great+dictator/,26314,2395,99,24,779,,http://www.imdb.com/title/tt0032553/,"2010-01-30 15:23:28",no,no,no,no
648,0,Insignificance,1985,http://www.icheckmovies.com/movies/insignificance/,534,26,7,2,106,,http://www.imdb.com/title/tt0089343/,no,no,no,no,no
649,0,Sasameyuki,1983,http://www.icheckmovies.com/movies/sasameyuki-1983/,315,8,8,2,88,"The Makioka Sisters",http://www.imdb.com/title/tt0086242/,no,no,no,no,no
650,0,"Kiss Me Deadly",1955,http://www.icheckmovies.com/movies/kiss+me+deadly/,4692,436,45,19,498,,http://www.imdb.com/title/tt0048261/,"2011-05-29 02:10:16",no,no,no,no
651,0,"Menschen am Sonntag",1930,http://www.icheckmovies.com/movies/menschen+am+sonntag/,1069,87,11,10,234,"People on Sunday",http://www.imdb.com/title/tt0020163/,no,no,no,no,no
652,0,"Zazie dans le métro",1960,http://www.icheckmovies.com/movies/zazie+dans+le+metro/,1301,110,30,6,186,"Zazie dans le Métro",http://www.imdb.com/title/tt0054494/,no,no,no,no,no
653,0,"Black Moon",1975,http://www.icheckmovies.com/movies/black+moon/,973,64,32,3,158,,http://www.imdb.com/title/tt0072709/,no,no,no,no,no
654,0,"Léon Morin, prêtre",1961,http://www.icheckmovies.com/movies/leon+morin+pretre/,883,70,5,3,117,"Léon Morin, Priest",http://www.imdb.com/title/tt0055082/,no,no,no,no,no
655,0,Jalsaghar,1958,http://www.icheckmovies.com/movies/jalsaghar/,1680,220,10,13,320,"The Music Room",http://www.imdb.com/title/tt0051792/,no,no,no,no,no
656,0,"Life During Wartime",2009,http://www.icheckmovies.com/movies/life+during+wartime/,1038,36,28,1,91,,http://www.imdb.com/title/tt0808526/,no,no,no,no,no
657,0,"The Killing",1956,http://www.icheckmovies.com/movies/the+killing/,11849,1174,30,14,545,,http://www.imdb.com/title/tt0049406/,"2010-01-30 15:23:28",no,no,no,no
658,0,Milyang,2007,http://www.icheckmovies.com/movies/milyang/,989,107,8,9,185,"Secret Sunshine",http://www.imdb.com/title/tt0817225/,no,no,no,no,no
659,0,Cul-de-sac,1966,http://www.icheckmovies.com/movies/cul-de-sac/,2055,140,21,7,173,,http://www.imdb.com/title/tt0060268/,no,no,no,no,no
660,0,"À propos de Nice",1930,http://www.icheckmovies.com/movies/a+propos+de+nice/,1992,125,15,8,198,"À Propos de Nice",http://www.imdb.com/title/tt0021576/,no,no,no,no,no
661,0,"Taris, roi de l'eau",1931,http://www.icheckmovies.com/movies/taris+roi+de+leau/,1044,22,10,2,56,Taris,http://www.imdb.com/title/tt0022462/,no,no,no,no,no
662,0,"Zéro de conduite: Jeunes diables au collège",1933,http://www.icheckmovies.com/movies/zero+de+conduite+jeunes+diables+au+college/,3166,225,49,16,335,"Zero for Conduct",http://www.imdb.com/title/tt0024803/,no,no,no,no,no
663,0,L'Atalante,1934,http://www.icheckmovies.com/movies/latalante/,4369,515,41,20,577,,http://www.imdb.com/title/tt0024844/,no,no,no,no,no
664,0,Körkarlen,1921,http://www.icheckmovies.com/movies/korkarlen/,3318,430,20,15,440,"The Phantom Carriage",http://www.imdb.com/title/tt0012364/,no,no,no,no,no
665,0,"Le beau Serge",1958,http://www.icheckmovies.com/movies/le+beau+serge/,664,31,3,3,123,"Le Beau Serge",http://www.imdb.com/title/tt0051404/,no,no,no,no,no
666,0,"Les cousins",1959,http://www.icheckmovies.com/movies/les+cousins/,720,49,8,6,139,"The Cousins",http://www.imdb.com/title/tt0052708/,no,no,no,no,no
667,0,Carlos,2010,http://www.icheckmovies.com/movies/carlos/,1818,142,14,5,177,,http://www.imdb.com/title/tt1321865/,no,no,no,no,no
668,0,"The Four Feathers",1939,http://www.icheckmovies.com/movies/the+four+feathers/,774,43,9,1,155,,http://www.imdb.com/title/tt0031334/,no,no,no,no,no
669,0,"Yabu no naka no kuroneko",1968,http://www.icheckmovies.com/movies/yabu+no+naka+no+kuroneko/,1252,132,5,6,241,Kuroneko,http://www.imdb.com/title/tt0122136/,no,no,no,no,no
670,0,"Identificazione di una donna",1982,http://www.icheckmovies.com/movies/identificazione+di+una+donna/,481,25,12,2,82,"Identification of a Woman",http://www.imdb.com/title/tt0084116/,no,no,no,no,no
671,0,"Island of Lost Souls",1932,http://www.icheckmovies.com/movies/island+of+lost+souls/,2038,120,14,5,265,,http://www.imdb.com/title/tt0024188/,no,no,no,no,no
672,0,"Trois couleurs: Bleu",1993,http://www.icheckmovies.com/movies/trois+couleurs+bleu/,12931,1465,65,17,628,"Three Colors: Blue",http://www.imdb.com/title/tt0108394/,"2012-04-16 02:45:08",no,no,no,no
673,0,"Trois couleurs: Blanc",1994,http://www.icheckmovies.com/movies/trois+couleurs+blanc/,8463,728,38,10,417,"Three Colors: White",http://www.imdb.com/title/tt0111507/,"2012-04-17 04:37:29",no,no,no,no
674,0,"Trois couleurs: Rouge",1994,http://www.icheckmovies.com/movies/trois+couleurs+rouge/,11620,1431,48,20,685,"Three Colors: Red",http://www.imdb.com/title/tt0111495/,"2012-04-18 03:58:33",no,no,no,no
675,0,"12 Angry Men",1957,http://www.icheckmovies.com/movies/12+angry+men/,53410,8190,117,29,1248,,http://www.imdb.com/title/tt0050083/,"2010-01-30 15:23:26",no,no,no,no
676,0,"Design for Living",1933,http://www.icheckmovies.com/movies/design+for+living/,1388,116,8,4,196,,http://www.imdb.com/title/tt0023940/,no,no,no,no,no
677,0,"Belle de jour",1967,http://www.icheckmovies.com/movies/belle+de+jour/,7888,808,49,20,553,"Belle de Jour",http://www.imdb.com/title/tt0061395/,no,no,no,no,no
678,0,Gojira,1954,http://www.icheckmovies.com/movies/gojira/,7148,379,29,12,423,Godzilla,http://www.imdb.com/title/tt0047034/,"2010-01-30 15:23:27",no,no,no,no
679,0,"Il momento della verità",1965,http://www.icheckmovies.com/movies/il+momento+della+verita/,178,12,2,1,56,"The Moment of Truth",http://www.imdb.com/title/tt0059459/,no,no,no,no,no
680,0,"Sanbiki no samurai",1964,http://www.icheckmovies.com/movies/sanbiki+no+samurai/,608,50,0,2,98,"Three Outlaw Samurai",http://www.imdb.com/title/tt0058652/,"2011-11-22 01:29:28",no,no,no,no
681,0,"Tiny Furniture",2010,http://www.icheckmovies.com/movies/tiny+furniture/,2625,113,73,1,118,,http://www.imdb.com/title/tt1570989/,no,no,no,no,no
682,0,"Welt am Draht",1973,http://www.icheckmovies.com/movies/welt+am+draht/,940,147,4,2,235,"World on a Wire",http://www.imdb.com/title/tt0070904/,no,no,no,no,no
683,0,"Vanya on 42nd Street",1994,http://www.icheckmovies.com/movies/vanya+on+42nd+street/,656,43,10,2,117,,http://www.imdb.com/title/tt0111590/,no,no,no,no,no
684,0,"Anatomy of a Murder",1959,http://www.icheckmovies.com/movies/anatomy+of+a+murder/,9356,833,36,11,517,,http://www.imdb.com/title/tt0052561/,"2010-01-30 15:23:26",no,no,no,no
685,0,"Neotpravlennoe pismo",1960,http://www.icheckmovies.com/movies/neotpravlennoe+pismo/,818,139,6,3,215,"Letter Never Sent",http://www.imdb.com/title/tt0053106/,no,no,no,no,no
686,0,"The War Room",1993,http://www.icheckmovies.com/movies/the+war+room/,779,37,2,2,68,,http://www.imdb.com/title/tt0108515/,no,no,no,no,no
687,0,"In Which We Serve",1942,http://www.icheckmovies.com/movies/in+which+we+serve/,958,34,10,6,166,,http://www.imdb.com/title/tt0034891/,no,no,no,no,no
688,0,"This Happy Breed",1944,http://www.icheckmovies.com/movies/this+happy+breed/,410,26,2,1,85,,http://www.imdb.com/title/tt0037367/,no,no,no,no,no
689,0,"Blithe Spirit",1945,http://www.icheckmovies.com/movies/blithe+spirit/,854,40,7,2,129,,http://www.imdb.com/title/tt0038363/,no,no,no,no,no
690,0,"Manual of Arms",1966,http://www.icheckmovies.com/movies/manual+of+arms/,361,1,16,1,24,,http://www.imdb.com/title/tt2186945/,"2012-01-29 18:50:35",no,no,no,no
691,0,"Process Red",1966,http://www.icheckmovies.com/movies/process+red/,660,5,34,1,29,,http://www.imdb.com/title/tt2187045/,"2012-01-29 18:50:36",no,no,no,no
692,0,"Maxwell's Demon",1968,http://www.icheckmovies.com/movies/maxwells+demon/,588,10,30,1,32,,http://www.imdb.com/title/tt0130854/,"2012-01-29 18:50:37",no,no,no,no
693,0,"Surface Tension",1968,http://www.icheckmovies.com/movies/surface+tension/,490,13,15,1,33,,http://www.imdb.com/title/tt0131042/,"2012-01-29 18:50:38",no,no,no,no
694,0,"Carrots & Peas",1969,http://www.icheckmovies.com/movies/carrots+and+peas/,541,3,49,1,24,,http://www.imdb.com/title/tt0130537/,"2012-01-29 18:50:44",no,no,no,no
695,0,Lemon,1969,http://www.icheckmovies.com/movies/lemon/,723,10,36,1,49,,http://www.imdb.com/title/tt0130817/,"2012-01-29 18:48:54",no,no,no,no
696,0,"Zorns Lemma",1970,http://www.icheckmovies.com/movies/zorns+lemma/,574,36,29,5,124,,http://www.imdb.com/title/tt0131149/,"2012-01-29 18:50:45",no,no,no,no
697,0,"Hapax Legomena I: Nostalgia",1971,http://www.icheckmovies.com/movies/hapax+legomena+i+nostalgia/,680,46,20,7,118,,http://www.imdb.com/title/tt0130908/,"2012-01-29 18:50:54",no,no,no,no
698,0,"Hapax Legomena II: Poetic Justice",1972,http://www.icheckmovies.com/movies/hapax+legomena+ii+poetic+justice/,399,13,27,2,56,,http://www.imdb.com/title/tt0130948/,"2012-01-29 18:50:55",no,no,no,no
699,0,"Hapax Legomena III: Critical Mass",1971,http://www.icheckmovies.com/movies/hapax+legomena+iii+critical+mass/,319,12,18,1,43,,http://www.imdb.com/title/tt0130585/,"2012-01-29 18:50:56",no,no,no,no
700,0,"The Birth of Magellan: Cadenza I",1977,http://www.icheckmovies.com/movies/the+birth+of+magellan+cadenza+i/,489,4,30,1,24,,http://www.imdb.com/title/tt2187107/,"2012-01-29 18:51:08",no,no,no,no
701,0,"Pan 0",1974,http://www.icheckmovies.com/movies/pan+0/,817,6,39,1,24,,http://www.imdb.com/title/tt2187009/,"2012-01-29 18:51:09",no,no,no,no
702,0,"Pan 1",1974,http://www.icheckmovies.com/movies/pan+1/,813,7,35,1,25,,http://www.imdb.com/title/tt2187011/,"2012-01-29 18:51:10",no,no,no,no
703,0,"Pan 2",1974,http://www.icheckmovies.com/movies/pan+2/,787,7,37,1,25,,http://www.imdb.com/title/tt2187013/,"2012-04-30 04:15:52",no,no,no,no
704,0,"Pan 3",1974,http://www.icheckmovies.com/movies/pan+3/,775,8,27,1,28,,http://www.imdb.com/title/tt2187015/,"2012-01-29 18:51:11",no,no,no,no
705,0,"Pan 4",1974,http://www.icheckmovies.com/movies/pan+4/,751,7,25,1,24,,http://www.imdb.com/title/tt2187017/,"2012-01-29 18:51:12",no,no,no,no
706,0,"Pan 697",1974,http://www.icheckmovies.com/movies/pan+697/,497,4,36,1,25,,http://www.imdb.com/title/tt2187019/,"2012-01-29 18:51:15",no,no,no,no
707,0,"Pan 698",1974,http://www.icheckmovies.com/movies/pan+698/,576,3,40,1,23,,http://www.imdb.com/title/tt2187021/,"2012-01-29 18:51:16",no,no,no,no
708,0,"Pan 699",1974,http://www.icheckmovies.com/movies/pan+699/,494,4,43,1,27,,http://www.imdb.com/title/tt2187023/,"2012-01-29 18:51:17",no,no,no,no
709,0,"Pan 700",1974,http://www.icheckmovies.com/movies/pan+700/,497,6,14,1,24,,http://www.imdb.com/title/tt2187025/,"2012-01-29 18:51:18",no,no,no,no
710,0,"Ingenivm Nobis Ipsa Pvella Fecit: Part I",1975,http://www.icheckmovies.com/movies/ingenivm+nobis+ipsa+pvella+fecit+part+i/,371,3,16,1,24,,http://www.imdb.com/title/tt2186827/,"2012-01-29 18:51:19",no,no,no,no
711,0,"Magellan: At the Gates of Death, Part I: The Red Gate I, 0",1976,http://www.icheckmovies.com/movies/magellan+at+the+gates+of+death+part+i+the+red+gate+i+0/,452,4,14,1,25,,http://www.imdb.com/title/tt2186935/,"2012-01-29 18:51:20",no,no,no,no
712,0,"Winter Solstice",1974,http://www.icheckmovies.com/movies/winter+solstice-1974/,288,3,11,1,30,,http://www.imdb.com/title/tt2187201/,"2012-01-29 18:51:23",no,no,no,no
713,0,Gloria!,1979,http://www.icheckmovies.com/movies/gloriaexclamation/,531,7,30,3,40,,http://www.imdb.com/title/tt2186791/,"2012-01-29 18:51:24",no,no,no,no
714,0,"Harold and Maude",1971,http://www.icheckmovies.com/movies/harold+and+maude/,15215,2056,142,18,595,,http://www.imdb.com/title/tt0067185/,"2010-01-30 15:23:27",no,no,no,no
715,0,Alambrista!,1977,http://www.icheckmovies.com/movies/alambristaexclamation/,205,13,0,1,61,,http://www.imdb.com/title/tt0075654/,no,no,no,no,no
716,0,"I compagni",1963,http://www.icheckmovies.com/movies/i+compagni/,451,53,1,3,178,"The Organizer",http://www.imdb.com/title/tt0056945/,no,no,no,no,no
717,0,"Being John Malkovich",1999,http://www.icheckmovies.com/movies/being+john+malkovich/,45453,4001,385,13,775,,http://www.imdb.com/title/tt0120601/,"2010-04-09 00:14:24",no,no,no,no
718,0,"Copie conforme",2010,http://www.icheckmovies.com/movies/copie+conforme/,2971,356,41,6,333,"Certified Copy",http://www.imdb.com/title/tt1020773/,no,no,no,no,no
719,0,Sommarlek,1951,http://www.icheckmovies.com/movies/sommarlek/,961,79,2,4,169,"Summer Interlude",http://www.imdb.com/title/tt0044060/,no,no,no,no,no
720,0,"Sommaren med Monika",1953,http://www.icheckmovies.com/movies/sommaren+med+monika/,2259,156,9,6,248,"Summer with Monika",http://www.imdb.com/title/tt0046345/,no,no,no,no,no
721,0,"The Gold Rush",1925,http://www.icheckmovies.com/movies/the+gold+rush/,16030,1232,79,29,765,,http://www.imdb.com/title/tt0015864/,"2010-01-30 15:23:28",no,no,no,no
722,0,"Shallow Grave",1994,http://www.icheckmovies.com/movies/shallow+grave/,4592,332,30,1,201,,http://www.imdb.com/title/tt0111149/,"2013-10-22 05:00:21",no,no,no,no
723,0,"And Everything Is Going Fine",2010,http://www.icheckmovies.com/movies/and+everything+is+going+fine/,353,20,4,1,50,,http://www.imdb.com/title/tt1122614/,no,no,no,no,no
724,0,"Gray's Anatomy",1996,http://www.icheckmovies.com/movies/grays+anatomy/,418,24,7,1,49,,http://www.imdb.com/title/tt0116447/,no,no,no,no,no
725,0,"Le Havre",2011,http://www.icheckmovies.com/movies/le+havre/,2739,217,27,4,220,,http://www.imdb.com/title/tt1508675/,no,no,no,no,no
726,0,"La promesse",1996,http://www.icheckmovies.com/movies/la+promesse/,1205,126,5,3,199,"The Promise",http://www.imdb.com/title/tt0117398/,no,no,no,no,no
727,0,Rosetta,1999,http://www.icheckmovies.com/movies/rosetta/,2274,240,23,9,307,,http://www.imdb.com/title/tt0200071/,no,no,no,no,no
728,0,Weekend,2011,http://www.icheckmovies.com/movies/weekend-2011-2/,2582,303,29,6,266,,http://www.imdb.com/title/tt1714210/,no,no,no,no,no
729,0,Lonesome,1928,http://www.icheckmovies.com/movies/lonesome/,888,121,5,8,210,,http://www.imdb.com/title/tt0019109/,no,no,no,no,no
730,0,Quadrophenia,1979,http://www.icheckmovies.com/movies/quadrophenia/,2452,148,7,4,156,,http://www.imdb.com/title/tt0079766/,"2013-06-10 15:34:11",no,no,no,no
731,0,"Eating Raoul",1982,http://www.icheckmovies.com/movies/eating+raoul/,885,53,12,2,122,,http://www.imdb.com/title/tt0083869/,no,no,no,no,no
732,0,"Les visiteurs du soir",1942,http://www.icheckmovies.com/movies/les+visiteurs+du+soir/,426,28,7,3,177,"The Devil's Envoys",http://www.imdb.com/title/tt0035521/,no,no,no,no,no
733,0,"The Game",1997,http://www.icheckmovies.com/movies/the+game/,21941,1673,153,3,344,,http://www.imdb.com/title/tt0119174/,"2010-08-20 02:50:29",no,no,no,no
734,0,"The Forgiveness of Blood",2011,http://www.icheckmovies.com/movies/the+forgiveness+of+blood/,246,11,3,1,44,,http://www.imdb.com/title/tt1787127/,no,no,no,no,no
735,0,"Sunday Bloody Sunday",1971,http://www.icheckmovies.com/movies/sunday+bloody+sunday/,1693,65,13,9,182,,http://www.imdb.com/title/tt0067805/,"2012-09-12 05:26:22",no,no,no,no
736,0,"Rosemary's Baby",1968,http://www.icheckmovies.com/movies/rosemarys+baby/,34283,2889,198,20,974,,http://www.imdb.com/title/tt0063522/,"2010-01-30 15:23:27",no,no,no,no
737,0,"Il Decameron",1971,http://www.icheckmovies.com/movies/il+decameron/,1285,75,16,3,140,"The Decameron",http://www.imdb.com/title/tt0065622/,no,no,no,no,no
738,0,"I racconti di Canterbury",1972,http://www.icheckmovies.com/movies/i+racconti+di+canterbury/,955,42,32,2,94,"The Canterbury Tales",http://www.imdb.com/title/tt0067647/,no,no,no,no,no
739,0,"Il fiore delle mille e una notte",1974,http://www.icheckmovies.com/movies/il+fiore+delle+mille+e+una+notte/,991,68,25,6,172,"Arabian Nights",http://www.imdb.com/title/tt0071502/,no,no,no,no,no
740,0,"Week End",1967,http://www.icheckmovies.com/movies/week+end/,3581,342,88,14,398,Weekend,http://www.imdb.com/title/tt0062480/,no,no,no,no,no
741,0,"Heaven's Gate",1980,http://www.icheckmovies.com/movies/heavens+gate/,1656,102,36,8,310,,http://www.imdb.com/title/tt0080855/,no,no,no,no,no
742,0,"Plein soleil",1960,http://www.icheckmovies.com/movies/plein+soleil/,1890,199,7,9,285,"Purple Noon",http://www.imdb.com/title/tt0054189/,no,no,no,no,no
743,0,Following,1998,http://www.icheckmovies.com/movies/following/,7284,488,47,2,191,,http://www.imdb.com/title/tt0154506/,"2011-12-31 18:16:20",no,no,no,no
744,0,Koyaanisqatsi,1982,http://www.icheckmovies.com/movies/koyaanisqatsi/,6778,863,51,11,402,,http://www.imdb.com/title/tt0085809/,no,no,no,no,no
745,0,Powaqqatsi,1988,http://www.icheckmovies.com/movies/powaqqatsi/,940,56,14,1,70,,http://www.imdb.com/title/tt0095895/,no,no,no,no,no
746,0,Naqoyqatsi,2002,http://www.icheckmovies.com/movies/naqoyqatsi/,685,25,18,1,52,,http://www.imdb.com/title/tt0145937/,no,no,no,no,no
747,0,"The Man Who Knew Too Much",1934,http://www.icheckmovies.com/movies/the+man+who+knew+too+much-1934/,3562,114,21,2,153,,http://www.imdb.com/title/tt0025452/,"2012-09-22 13:43:04",no,no,no,no
748,0,Pina,2011,http://www.icheckmovies.com/movies/pina/,2066,233,25,4,157,,http://www.imdb.com/title/tt1440266/,no,no,no,no,no
749,0,"Narayama bushikô",1958,http://www.icheckmovies.com/movies/narayama+bushiko/,629,64,5,4,163,"The Ballad of Narayama",http://www.imdb.com/title/tt0051980/,no,no,no,no,no
750,0,"Le gamin au vélo",2011,http://www.icheckmovies.com/movies/le+gamin+au+velo/,2794,238,18,4,249,"The Kid with a Bike",http://www.imdb.com/title/tt1827512/,no,no,no,no,no
751,0,"On the Waterfront",1954,http://www.icheckmovies.com/movies/on+the+waterfront/,19151,1688,95,29,891,,http://www.imdb.com/title/tt0047296/,"2010-01-30 15:23:27",no,no,no,no
752,0,"Chronique d'un été (Paris 1960)",1961,http://www.icheckmovies.com/movies/chronique+dun+ete+paris+1960/,1164,94,10,8,220,"Chronicle of a Summer",http://www.imdb.com/title/tt0054745/,no,no,no,no,no
753,0,"Ministry of Fear",1944,http://www.icheckmovies.com/movies/ministry+of+fear/,1188,67,9,3,137,,http://www.imdb.com/title/tt0037075/,"2011-07-23 20:51:36",no,no,no,no
754,0,"Un condamné à mort s'est échappé ou Le vent souffle où il veut",1956,http://www.icheckmovies.com/movies/un+condamne+a+mort+sest+echappe+ou+le+vent+souffle+ou+il+veut/,4252,742,24,19,593,"A Man Escaped",http://www.imdb.com/title/tt0049902/,no,no,no,no,no
755,0,Badlands,1973,http://www.icheckmovies.com/movies/badlands/,11888,1346,49,22,685,,http://www.imdb.com/title/tt0069762/,"2010-01-30 15:23:26",no,no,no,no
756,0,"Monsieur Verdoux",1947,http://www.icheckmovies.com/movies/monsieur+verdoux/,3213,292,26,11,366,,http://www.imdb.com/title/tt0039631/,no,no,no,no,no
757,0,Jigokumon,1953,http://www.icheckmovies.com/movies/jigokumon/,1030,43,5,9,201,"Gate of Hell",http://www.imdb.com/title/tt0045935/,"2011-11-14 03:55:57",no,no,no,no
758,0,"Repo Man",1984,http://www.icheckmovies.com/movies/repo+man/,6614,466,76,8,290,,http://www.imdb.com/title/tt0087995/,"2012-08-18 16:35:40",no,no,no,no
759,0,"Le soupirant",1962,http://www.icheckmovies.com/movies/le+soupirant/,312,34,1,3,122,"The Suitor",http://www.imdb.com/title/tt0056514/,no,no,no,no,no
760,0,Yoyo,1965,http://www.icheckmovies.com/movies/yoyo/,467,69,1,1,132,,http://www.imdb.com/title/tt0059934/,no,no,no,no,no
761,0,"Tant qu'on a la santé",1966,http://www.icheckmovies.com/movies/tant+quon+a+la+sante/,234,13,1,1,48,"As Long as You've Got Your Health",http://www.imdb.com/title/tt0207145/,no,no,no,no,no
762,0,"Le grand amour",1969,http://www.icheckmovies.com/movies/le+grand+amour/,309,24,1,3,118,"Le Grand Amour",http://www.imdb.com/title/tt0064390/,no,no,no,no,no
763,0,"Pays de cocagne",1971,http://www.icheckmovies.com/movies/pays+de+cocagne/,152,3,4,1,32,"Land of Milk and Honey",http://www.imdb.com/title/tt0258013/,no,no,no,no,no
764,0,Jubal,1956,http://www.icheckmovies.com/movies/jubal/,380,13,3,1,68,,http://www.imdb.com/title/tt0048233/,no,no,no,no,no
