rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
94,,Hired!,1940,http://www.icheckmovies.com/movies/hiredexclamation/,93,0,14,0,3,,http://www.imdb.com/title/tt0282562/,"2017-09-24 14:43:26",no,no,no,no
95,,"Bride of the Monster",1955,http://www.icheckmovies.com/movies/bride+of+the+monster/,570,15,51,0,75,,http://www.imdb.com/title/tt0047898/,"2017-09-24 14:43:25",no,no,no,no
96,,"Manos: The Hands of Fate",1966,http://www.icheckmovies.com/movies/manos+the+hands+of+fate/,2387,58,263,2,121,,http://www.imdb.com/title/tt0060666/,"2012-10-19 04:01:03",no,no,no,no
97,,"Warrior of the Lost World",1984,http://www.icheckmovies.com/movies/warrior+of+the+lost+world/,241,2,29,1,41,,http://www.imdb.com/title/tt0088380/,"2017-09-24 14:43:22",no,no,no,no
98,,"Le fatiche di Ercole",1958,http://www.icheckmovies.com/movies/le+fatiche+di+ercole/,137,3,10,1,33,Hercules,http://www.imdb.com/title/tt0050381/,"2017-09-24 14:43:21",no,no,no,no
99,,"Swamp Women",1956,http://www.icheckmovies.com/movies/swamp+women/,117,3,13,0,32,,http://www.imdb.com/title/tt0048682/,"2017-09-24 14:43:19",no,no,no,no
100,,"New York chiama Superdrago",1966,http://www.icheckmovies.com/movies/new+york+chiama+superdrago/,79,0,11,0,10,"New York Calling Superdragon",http://www.imdb.com/title/tt0060956/,"2017-09-24 14:43:18",no,no,no,no
101,,Sadko,1953,http://www.icheckmovies.com/movies/sadko/,123,5,9,0,26,,http://www.imdb.com/title/tt0046264/,"2017-09-24 14:43:17",no,no,no,no
102,,Eegah,1962,http://www.icheckmovies.com/movies/eegah/,321,4,36,0,45,,http://www.imdb.com/title/tt0055946/,"2017-09-24 14:43:15",no,no,no,no
103,,"I Accuse My Parents",1944,http://www.icheckmovies.com/movies/i+accuse+my+parents/,203,4,32,0,18,,http://www.imdb.com/title/tt0037798/,"2017-09-24 14:43:14",no,no,no,no
104,,"OK Connery",1967,http://www.icheckmovies.com/movies/ok+connery/,100,1,12,0,17,"Operation Kid Brother",http://www.imdb.com/title/tt0062078/,"2017-09-24 14:43:13",no,no,no,no
105,,"The Girl in Lovers Lane",1960,http://www.icheckmovies.com/movies/the+girl+in+lovers+lane/,93,2,9,0,11,,http://www.imdb.com/title/tt0052849/,"2017-09-24 14:43:11",no,no,no,no
106,,"The Painted Hills",1951,http://www.icheckmovies.com/movies/the+painted+hills/,78,0,11,0,9,,http://www.imdb.com/title/tt0043895/,"2017-09-24 14:43:10",no,no,no,no
